NAMOA;htc-cmp513;BAY.gr;321270;794830;40024;20419;23589;23589;6;0.0066;0.03;184
NAMOA;htc-cmp513;BAY.gr;321270;794830;159934;141029;49764;49764;11;0.0167;0.07;858
NAMOA;htc-cmp513;BAY.gr;321270;794830;153504;138526;437854;437854;45;0.3241;0.14;1508
NAMOA;htc-cmp513;BAY.gr;321270;794830;32927;30737;41635;41635;14;0.0110;0.04;224
NAMOA;htc-cmp513;BAY.gr;321270;794830;37473;26003;44552;44552;6;0.0148;0.05;522
NAMOA;htc-cmp513;BAY.gr;321270;794830;19083;9334;1143043;1143043;114;0.9755;0.89;3819
NAMOA;htc-cmp513;BAY.gr;321270;794830;279292;60565;1551200;1551200;60;1.3248;0.77;3846
NAMOA;htc-cmp513;BAY.gr;321270;794830;24352;5232;3039378;3039378;86;2.9377;1.43;4105
NAMOA;htc-cmp513;BAY.gr;321270;794830;1908;1098;1556658;1556658;63;1.1664;0.41;3187
NAMOA;htc-cmp513;BAY.gr;321270;794830;282548;101294;4368461;4368461;113;4.3116;1.05;4026
NAMOA;htc-cmp513;BAY.gr;321270;794830;199782;166480;880206;880206;183;0.8460;0.94;2040
NAMOA;htc-cmp513;BAY.gr;321270;794830;315346;129863;3093195;3093195;208;7.1361;1.82;4180
NAMOA;htc-cmp513;BAY.gr;321270;794830;66261;4940;4769685;4769685;326;10.3006;3.28;7091
NAMOA;htc-cmp513;BAY.gr;321270;794830;249323;212817;3041904;3041904;288;8.2020;2.95;3903
NAMOA;htc-cmp513;BAY.gr;321270;794830;92808;72374;4307585;4307585;329;9.9469;3.14;3049
NAMOA;htc-cmp513;BAY.gr;321270;794830;139741;124573;4463627;4463627;1254;11.8699;3.08;4213
NAMOA;htc-cmp513;BAY.gr;321270;794830;66994;11621;6550220;6550220;386;18.1131;3.00;9819
NAMOA;htc-cmp513;BAY.gr;321270;794830;28739;15463;8677810;8677810;280;24.7504;3.22;11067
NAMOA;htc-cmp513;BAY.gr;321270;794830;187413;179580;2279817;2279817;506;4.4036;1.05;3393
NAMOA;htc-cmp513;BAY.gr;321270;794830;236554;11497;11971091;11971091;588;29.3260;2.40;6258
NAMOA;htc-cmp513;BAY.gr;321270;794830;185756;71369;7171855;7171855;248;30.6962;2.44;5143
NAMOA;htc-cmp513;BAY.gr;321270;794830;29793;6330;12888581;12888581;136;44.6197;5.13;13390
NAMOA;htc-cmp513;BAY.gr;321270;794830;145373;105970;14118194;14118194;337;82.7883;3.93;6868
NAMOA;htc-cmp513;BAY.gr;321270;794830;221866;191123;23262238;23262238;310;105.8996;5.04;7294
NAMOA;htc-cmp513;BAY.gr;321270;794830;214409;33175;22212482;22212482;190;119.7060;6.93;12498
NAMOA;htc-cmp513;BAY.gr;321270;794830;152915;79554;18601401;18601401;248;129.3083;6.71;9667
NAMOA;htc-cmp513;BAY.gr;321270;794830;72578;4981;4108364;4108364;861;7.9230;3.43;8719
NAMOA;htc-cmp513;BAY.gr;321270;794830;228752;67003;24726755;24726755;199;132.7332;7.30;11340
NAMOA;htc-cmp513;BAY.gr;321270;794830;74477;48020;28422713;28422713;10;180.6464;6.24;12014
NAMOA;htc-cmp513;BAY.gr;321270;794830;308261;220074;18872655;18872655;348;184.3774;8.38;12345
NAMOA;htc-cmp513;BAY.gr;321270;794830;277117;117772;30543738;30543738;1188;244.9003;9.91;15471
NAMOA;htc-cmp513;BAY.gr;321270;794830;52090;26054;29168560;29168560;604;238.5786;12.38;9710
NAMOA;htc-cmp513;BAY.gr;321270;794830;178119;57350;42201228;42201228;752;323.8849;9.86;16652
NAMOA;htc-cmp513;BAY.gr;321270;794830;92787;50479;25299651;25299651;417;327.0319;18.29;8581
NAMOA;htc-cmp513;BAY.gr;321270;794830;52214;21428;52841879;52841879;358;572.6311;25.08;20450
NAMOA;htc-cmp513;BAY.gr;321270;794830;243931;56621;71963884;71963884;664;858.6624;16.49;17383
NAMOA;htc-cmp513;BAY.gr;321270;794830;90978;72589;46479661;46479661;1502;715.4894;20.14;9455
NAMOA;htc-cmp513;BAY.gr;321270;794830;52094;25848;32746114;32746114;1343;249.7650;13.61;10385
NAMOA;htc-cmp513;BAY.gr;321270;794830;306341;242646;105625648;105625648;425;1372.2101;23.50;40082
NAMOA;htc-cmp513;BAY.gr;321270;794830;2928;2371;133567182;133567182;2120;1901.8711;28.05;19700
NAMOA;htc-cmp513;BAY.gr;321270;794830;264815;12823;135185167;135185167;1001;2154.9966;22.48;14348
NAMOA;htc-cmp513;BAY.gr;321270;794830;171399;11563;165847993;165847993;2041;2498.1259;41.19;35417
NAMOA;htc-cmp513;BAY.gr;321270;794830;167759;27652;165593836;165593836;1799;3069.8982;30.05;15979
NAMOA;htc-cmp513;BAY.gr;321270;794830;271553;120952;234519116;234519116;369;3944.7659;39.40;30342
NAMOA;htc-cmp513;BAY.gr;321270;794830;195140;6575;18728244;18728244;6076;104.4652;10.64;5551
NAMOA;htc-cmp513;BAY.gr;321270;794830;163803;28205;231631771;231631771;2624;4465.7093;34.92;18937
NAMOA;htc-cmp513;BAY.gr;321270;794830;57367;28144;95122171;95122171;1898;891.7985;21.16;17548
NAMOA;htc-cmp513;BAY.gr;321270;794830;71894;3935;21542883;21542883;1677;76.6621;6.76;11754
NAMOA;htc-cmp513;BAY.gr;321270;794830;97957;69910;248873901;248873901;591;5130.3504;53.99;24375
NAMOA;htc-cmp513;BAY.gr;321270;794830;194659;186161;251899311;251899311;6046;4974.2229;49.60;25516
NAMOA;htc-cmp513;BAY.gr;321270;794830;149113;41117;142809764;142809764;6429;3279.8847;29.70;16146
