NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;2475;2266;2797;2797;14;0.0010;0.03;190
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;877;768;2863;2863;8;0.0016;0.04;203
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;2343;1528;34675;34675;85;0.0204;0.18;605
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;5317;5903;31941;31941;68;0.0249;0.20;602
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;8116;6807;46625;46625;176;0.0505;0.24;578
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;2461;559;69084;69084;56;0.1023;0.57;1097
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;9037;8218;100386;100386;180;0.1577;0.60;993
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;7043;8833;164428;164428;401;0.3726;0.71;1181
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;5629;6810;191084;191084;286;0.4295;0.73;1181
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;8457;5853;253225;253225;135;0.6774;0.86;1269
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;6112;8620;276531;276531;254;0.8432;1.02;1335
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;4162;4590;338210;338210;184;1.2428;1.19;1654
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;3236;3564;401952;401952;221;1.3007;1.18;1655
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;6830;9316;466445;466445;505;2.1366;1.66;1922
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;1712;6;94794;94794;87;0.0820;0.71;1034
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;1946;4732;746034;746034;869;3.7225;2.16;2220
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;5563;3166;139113;139113;105;0.2014;0.79;1463
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;3151;3120;764412;764412;208;2.0189;2.16;2280
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;4452;4388;1173557;1173557;274;3.0199;3.16;2983
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;2923;5339;527499;527499;575;1.2018;1.74;2004
NAMOA;htc-cmp511;Grid-Problem1.grid;10000;39600;5624;6457;963401;963401;348;5.7674;2.71;2585
