T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;2475;2266;2797;2797;14;0.0014;1.07;190
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;5317;5903;31941;31941;68;0.0173;2.24;602
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;2343;1528;34675;34675;85;0.0193;2.34;605
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;8116;6807;46625;46625;176;0.0294;2.78;578
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;2461;559;69084;69084;56;0.0445;3.85;1097
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;9037;8218;100386;100386;180;0.0623;5.19;993
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;877;768;2863;2863;8;0.0018;1.07;203
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;7043;8833;164428;164428;401;0.2357;7.57;1181
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;4162;4590;338210;338210;184;0.3700;14.43;1654
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;5629;6810;191084;191084;286;0.3031;8.62;1181
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;6112;8620;276531;276531;254;0.3403;12.37;1335
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;8457;5853;253225;253225;135;0.3415;11.15;1269
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;6830;9316;466445;466445;505;0.5780;20.13;1922
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;3236;3564;401952;401952;221;0.5204;16.77;1655
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;1712;6;94794;94794;87;0.0636;4.97;1034
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;3151;3120;764412;764412;208;1.3119;31.85;2280
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;1946;4732;746034;746034;869;2.1311;31.75;2220
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;5563;3166;139113;139113;105;0.0949;6.56;1463
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;5624;6457;963401;963401;348;3.2370;39.93;2585
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;4452;4388;1173557;1173557;274;2.7483;48.22;2983
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;3701;5536;1100130;1100130;1380;3.3631;46.85;2178
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;2923;5339;527499;527499;575;1.0532;22.42;2004
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;5042;4134;18740;18740;97;0.0097;1.70;468
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;3950;5462;97954;97954;261;0.1093;5.02;1285
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;1113;5231;1580833;1580833;2651;3.8953;66.34;2039
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;9341;8870;351696;351696;476;0.3011;15.37;1316
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;9199;6657;1891368;1891368;2296;4.6767;80.57;1674
T-MDA;htc-cmp506;Grid-Problem1.grid;10000;39600;8883;6145;1787312;1787312;2371;4.2893;74.76;2052
